ai_app_id,ability_id,replicate,attained_level,ceiling_reason,confidence,error
10,5,0,5.5,"It generates large volumes of on-topic ideas effortlessly and at near-zero failure cost, but its lists cluster around conventional, training-frequent options and are not reliably exhaustive over a complex open-ended option space as the level-6 anchor requires.",medium,
9,46,0,1.0,"Speech recognition processes audio only and has no visual sensing or low-light perception capability whatsoever, so it does nothing for this activity even at level 1.",high,
9,15,2,3.9,"It reliably reconstructs words from degraded, accented, noisy audio (the level 3-4 'partial signal into pattern' work), but it does not integrate the recovered pattern with domain context to draw an actionable interpretation as the level 5 weather-radar anchor requires, and its accuracy still collapses under heavy crosstalk and overlapping speakers.",medium,
13,5,1,5.5,"It generates large, varied idea lists effortlessly and with low failure cost, but cannot guarantee the exhaustive, domain-expert coverage implied by the level 6 anchor (enumerating all possible battle strategies) — its lists are fluent but bounded by training-data salience rather than systematic completeness.",medium,
8,1,1,1.5,"The measured object is a text-to-text translation model with no audio input, so it never actually listens; at best it comprehends already-transcribed simple speech, and cannot handle acoustic ambiguity, speaker disfluency, or spoken instructions in real time.",medium,
12,39,1,1.0,"The application is a disembodied software patching system with no body or actuators, so it performs no whole-body movement at any level.",high,
9,51,1,4.5,"Modern ASR transcribes clear and moderately accented speech near-human, but word error rates rise sharply with strong unfamiliar accents, heavy background noise and overlapping speakers, and it produces text without the semantic comprehension or speaker-identification the higher anchors imply.",medium,
13,7,2,3.5,"It reliably flags explicitly stated or clearly signaled trouble (contradictions, stated distress, frustration, missing prerequisites) in dialogue, but detecting a brewing problem from subtle mood, deception, or unstated context — the level-4 'riot is likely' inference — is inconsistent and, where the miss is a safety or crisis case, cannot be left unsupervised.",medium,
8,3,0,2.2,"The measured object is a text-to-text translation model: it produces no speech and cannot manage the real-time, interactive delivery that oral expression requires beyond supplying simple utterances someone else voices.",medium,
7,30,2,1.0,"A language model has no hands or physical actuators, so it cannot perform any repeated finger, hand, or wrist movements at all.",high,
3,53,1,1.3,"Labeling objects in a still image yields at most a surface cue (e.g., a face or crowd present); it carries no model of others' internal states or the causes of their reactions, so even the level-2 inference that customers are angry because of a wait is out of reach.",high,
8,27,2,1.0,"A text translation model performs no physical movement selection in response to signals, so it does nothing for this psychomotor activity even at level 1.",high,
4,50,0,1.0,Visual question answering processes images and text only; it has no audio input and therefore cannot localize sound at all.,high,
1,56,1,1.0,"Perfect-information zero-sum board play involves no other parties' interests, communication, or concession-making, so the agent performs no negotiation at all — not even the level-2 act of presenting a justification to someone.",high,
12,16,1,4.2,"It reliably finds the relevant code and recognizes common bug patterns amid large amounts of irrelevant code (golf-ball-in-the-rough level), but fault localization degrades on sprawling, poorly documented repositories where the defining pattern is subtly disguised across many interacting modules, so higher-level 'camouflaged' detection still needs human verification.",medium,
2,52,0,1.0,"A game-playing agent produces game actions, not speech; it does nothing for spoken clarity even at the lowest anchor.",high,
1,2,0,1.0,"The agent operates on encoded board states with hard-coded rules and never reads natural-language text, so it performs no written comprehension even at the level of understanding a highway sign.",high,
9,19,1,1.0,"A speech-to-text pipeline processes audio into text and has no representation of spatial objects or their rearrangement, so it performs no part of visualization even at the lowest anchor.",high,
13,58,1,3.7,"It can proactively surface helpful options and handle routine intake and advice in dialogue, but it cannot be trusted unsupervised to execute and stand behind consequential transactions in live systems (bookings, refunds, account changes), let alone the authority, physical presence, and accountability implied by directing relief operations.",medium,
