ai_app_id,ability_id,replicate,r,rationale,confidence,error,input_tokens,output_tokens,cache_read_tokens,cache_write_tokens
2,74,2,0.02,"Game-playing agents operate on perceptual control loops in simulated environments and offer nothing for the social judgement, interviewing, credential evaluation, and legal/organizational context of hiring and promotion.",high,,71,122,1465,0
2,65,1,0.15,"Real-time game agents coordinate with teammates and model opponents' intentions, which touches strategic bargaining implicitly, but the ability's core tasks—hearing grievances, communicating with people, brokering agreements through social and emotional judgement—are outside what a perception-to-action game policy does.",high,,87,236,1483,0
4,69,0,0.25,"VQA can support instruction indirectly by explaining visual materials, diagrams, or demonstrations and answering learner questions about images, but the ability's core tasks—diagnosing educational needs, designing curricula, and managing live pedagogical interaction—depend on social judgement and sustained context that a single-image question-answering model does not supply.",medium,,76,134,1494,0
13,64,2,0.6,"Persuasion is largely enacted through sustained dialogue — reading intent, handling objections, tailoring pitches — which is exactly what a conversational system does, but closing sales depends heavily on trust, relationship history, incentives and often physical or institutional presence the system cannot supply.",medium,,70,262,1477,0
4,59,1,0.5,"VQA outputs natural-language explanations of visual content, so it directly performs the 'explain what this information means' step for chart, diagram, scan or scene inputs, but it is confined to image-grounded queries and lacks the broader contextual, audience-tailored, and non-visual interpretive work (data, documents, policy, spoken exchange) this ability covers.",medium,,64,287,1487,0
4,64,2,0.15,"Persuasion depends on interpersonal rapport, social judgement and adaptive argument in dialogue, none of which a model answering questions about images supplies; at most it offers peripheral aid such as identifying products or reading a customer's visual context in a sales setting.",medium,,70,202,1479,0
1,65,2,0.1,"Perfect-information board game search shares only abstract strategic lookahead with negotiation; it offers no handling of natural language, emotional read, hidden preferences, or multi-party interest trade-offs that constitute conflict resolution.",high,,87,193,1510,0
7,65,1,0.45,"Language models can draft complaint responses, generate de-escalating or persuasive framings, prepare negotiation positions and BATNAs, and even conduct text-based dispute handling, but real conflict resolution hinges on live interpersonal read, trust, stake-holding authority, and non-textual cues the model cannot access or act on.",medium,,87,308,1515,0
8,74,0,0.05,"Translation only incidentally helps staffing by rendering multilingual resumes or job postings readable; the core tasks of sourcing, interviewing, evaluating candidates and making hiring judgements require social judgement and organizational context the model does not provide.",high,,71,106,1431,0
10,67,0,0.4,"The agent can execute the codifiable scaffolding of coordination 	tasks, scheduling, assigning and tracking work across tools, chasing status, orchestrating sub-agents and pipelines, but the core act of getting human group members aligned depends on social judgement, authority and presence that a digital-environment agent cannot supply.",medium,,65,259,1562,0
1,75,0,0.15,"Game search agents optimize allocation of abstract resources (material, tempo) under fixed rules, which is only a metaphorical analogue of budget oversight; they have no interface to financial data, spending records, or the contextual and accountability judgements that real resource control requires.",medium,,66,205,1538,0
